"age_group","sex","punkt","mean_4ch","conf.low_4ch","conf.high_4ch","mean_2ch","conf.low_2ch","conf.high_2ch","mean_3ch","conf.low_3ch","conf.high_3ch"
"40-44","Male",32,-12.8295769330435,-17.1497838806791,-8.50936998540788,-13.2533744968599,-17.6649188766875,-8.84183011703236,-13.1014506321498,-18.3907459794301,-7.81215528486938
"40-44","Male",33,-10.7439578110145,-15.622406060251,-5.86550956177796,-11.2095936548913,-15.749301005418,-6.66988630436464,-11.0225669170652,-16.5534610867745,-5.49167274735596
"40-44","Male",34,-8.73564934376812,-14.0299301286163,-3.44136855891992,-9.31316880072464,-13.8095637691429,-4.81677383230643,-9.10104733241546,-14.5340340871649,-3.66806057766598
"40-44","Male",35,-7.14514054380435,-12.3874258757171,-1.90285521189164,-7.76505157832126,-12.0540465858182,-3.47605657082436,-7.51178676744927,-12.6328851850938,-2.39068834980472
"40-44","Male",36,-6.10210326452174,-10.7839044806689,-1.42030204837454,-6.6361566399058,-10.6393526095158,-2.63296067029581,-6.36652674791884,-11.047877631251,-1.68517586458673
"40-44","Male",37,-5.49197694779891,-9.45973413958836,-1.52421975600946,-5.89391498868358,-9.54968485932948,-2.23814511803767,-5.6788529661401,-9.82239493093867,-1.53531100134152
"40-44","Male",38,-5.17805963779952,-8.54319612340957,-1.81292315218946,-5.44069107405797,-8.76501850327372,-2.11636364484222,-5.36283252577295,-9.03130191326009,-1.69436313828581
"40-44","Male",39,-5.03243580354783,-7.93429366741672,-2.13057793967893,-5.18942984102899,-8.23621698892988,-2.14264269312809,-5.26500156583333,-8.5806931321453,-1.94930999952136
"40-44","Male",40,-4.98423006768116,-7.48922755066551,-2.4792325846968,-5.06183994050362,-7.89145468328506,-2.23222519772218,-5.26262141701691,-8.26244892284107,-2.26279391119274
"40-44","Male",41,-4.99492908002295,-7.19471868996246,-2.79513947008344,-5.01678707503986,-7.7063316536235,-2.32724249645621,-5.28855306996377,-8.01955686964051,-2.55754927028702
"40-44","Male",42,-5.0211333662029,-7.02210410947748,-3.02016262292832,-5.01902686563768,-7.63056812355226,-2.4074856077231,-5.30652443563768,-7.87638663678722,-2.73666223448815
"40-44","Male",43,-5.04140001511594,-6.95627983309673,-3.12652019713515,-5.03128214654589,-7.5937067386444,-2.46885755444739,-5.29595621416063,-7.80900264066852,-2.78290978765273
"40-44","Male",44,-5.04148256798551,-6.92955158205423,-3.15341355391679,-5.02651260504831,-7.54309525396546,-2.50992995613116,-5.25587418364493,-7.7721496382141,-2.73959872907576
"40-44","Male",45,-5.02088034155797,-6.91864347370479,-3.12311720941115,-5.00538417369565,-7.46468002021791,-2.54608832717339,-5.19497725652174,-7.71973496889044,-2.67021954415304
"40-44","Male",46,-4.98948423321739,-6.90648455187335,-3.07248391456143,-4.97118115297826,-7.36894021524057,-2.57342209071595,-5.1235096020628,-7.65602885108128,-2.59099035304432
"40-44","Male",47,-4.95058667099034,-6.87460220511032,-3.02657113687035,-4.91770934404589,-7.26859579923895,-2.56682288885283,-5.0533099620942,-7.59637482300399,-2.51024510118441
"40-44","Male",48,-4.89612859047826,-6.82604423363521,-2.96621294732131,-4.84639960289855,-7.18310535135469,-2.50969385444241,-4.98317002992754,-7.55418522413222,-2.41215483572285
"40-44","Male",49,-4.81433639762077,-6.75184241497345,-2.87683038026809,-4.7482485723913,-7.10132020339979,-2.39517694138282,-4.91371828269082,-7.51268104233966,-2.31475552304198
"40-44","Male",50,-4.68058216387681,-6.70210892738904,-2.65905540036459,-4.59168069384058,-7.05178227730967,-2.13157911037149,-4.83475541536232,-7.46149818015481,-2.20801265056983
"40-44","Male",51,-4.45400923572464,-6.70133279846981,-2.20668567297946,-4.35621642214855,-7.08487603549041,-1.62755680880669,-4.71772105045072,-7.43880896856098,-1.99663313234047
"40-44","Male",52,-4.11255689595411,-6.79124141267877,-1.43387237922944,-4.02850125336473,-7.23856191172024,-0.81844059500923,-4.50908156517391,-7.45738438693767,-1.56077874341015
"40-44","Male",53,-3.66279179553382,-6.96724360982588,-0.35833998124175,-3.60638899777536,-7.38431346930107,0.171535473750341,-4.15536557474638,-7.52276115356321,-0.787969995929546
"40-44","Male",54,-3.10630809962319,-7.07394378604258,0.861327586796201,-3.06367754865942,-7.31627413809264,1.1889190407738,-3.63869478112319,-7.55569895821337,0.278309395966993
"40-44","Male",55,-2.46304935884058,-6.87011265920613,1.94401394152497,-2.38193081707126,-6.80200275233227,2.03814111818976,-2.98128721427536,-7.29848111928746,1.33590669073673
"40-44","Male",56,-1.75379463733696,-6.11971686971165,2.61212759503774,-1.60081733952947,-5.76465934776513,2.56302466870619,-2.20820706319372,-6.45180072844335,2.03538660205591
"40-44","Male",57,-1.05373897119203,-4.78597366949424,2.67849572711018,-0.827435854782246,-4.28169784584937,2.62682613628488,-1.38436891286862,-4.90445439511314,2.13571656937589
"40-44","Male",58,-0.436888476999179,-2.99024035868409,2.11646340468573,-0.193043056242753,-2.46178757261294,2.07570146012743,-0.620192394744831,-2.88694306122398,1.64655827173432
"40-44","Male",59,-0.0482792091238753,-1.16660051105537,1.07004209280762,0.115523697543794,-0.888681819054311,1.1197292141419,-0.119224710948282,-1.08539121671345,0.846941794816889
"40-44","Male",60,6.76788914264493e-10,-3.34060917833594e-09,4.69418700686493e-09,7.69445066086956e-10,-1.04022400819474e-08,1.19411302141213e-08,1.02249783844203e-09,-6.4140193513431e-09,8.45901502822716e-09
"45-49","Female",1,0,0,0,0,0,0,0,0,0
"45-49","Female",2,0.0190299068138809,-0.637580082950166,0.675639896577928,-0.128498885711117,-0.709496388135041,0.452498616712806,0.0193622041754902,-0.626498910927484,0.665223319278464
"45-49","Female",3,0.00479053529185846,-1.11213019737604,1.12171126795976,-0.347382065700181,-1.40986121730765,0.71509708590729,-0.0193972813102738,-1.14764258716223,1.10884802454169
"45-49","Female",4,-0.0116747223625598,-1.45890627780757,1.43555683308245,-0.58959076943684,-2.06251830228968,0.883336763416001,-0.0728548391168151,-1.62412288228094,1.4784132040473
"45-49","Female",5,-0.103860576702247,-1.87910861768418,1.67138746427968,-0.898910280332907,-2.76423694631902,0.966416385653206,-0.21673455232778,-2.20091517349112,1.76744606883556
"45-49","Female",6,-0.404577780090404,-2.60338485067238,1.79422929049157,-1.40017147038896,-3.73049688794037,0.930153947162441,-0.589906259932003,-3.03360290780306,1.85379038793905
"45-49","Female",7,-1.03335625358789,-3.74868011178708,1.68196760461131,-2.20364553848224,-5.10243029319028,0.695139216225801,-1.27874272593084,-4.16684512237046,1.60935967050878
"45-49","Female",8,-2.01652504237311,-5.2221646162427,1.18911453149648,-3.31850682246558,-6.7823108820854,0.14529723715424,-2.27150657565207,-5.53685411188704,0.993840960582898
"45-49","Female",9,-3.26032150222136,-6.82939505505419,0.308752050611469,-4.64897951262753,-8.54870244886002,-0.749256576395052,-3.4658028845977,-7.00396117733054,0.0723554081351394
"45-49","Female",10,-4.63602756297236,-8.44908594968925,-0.822969176255471,-6.07275888176805,-10.2503992036772,-1.89511855985894,-4.75777451765143,-8.50971900773752,-1.00583002756533
"45-49","Female",11,-6.0543133332109,-10.0514582112651,-2.05716845515671,-7.51342344530802,-11.8860578597557,-3.14078903086036,-6.10094459866202,-10.0647302764033,-2.13715892092073
"45-49","Female",12,-7.47622599385509,-11.6435570345834,-3.30889495312679,-8.9401187339836,-13.4706208313523,-4.4096166366149,-7.48337103861552,-11.6714990175545,-3.29524305967658
"45-49","Female",13,-8.8835098415317,-13.2134605983997,-4.55355908466367,-10.3498995151279,-15.0217410056423,-5.67805802461342,-8.89368653741638,-13.3003932860532,-4.48697978877952
"45-49","Female",14,-10.2593458819527,-14.7365948954907,-5.78209686841478,-11.7408815530492,-16.5484558393649,-6.93330726673347,-10.3079094481532,-14.9219196171755,-5.69389927913087
"45-49","Female",15,-11.5876757586788,-16.1962729349555,-6.97907858240213,-13.1015903396875,-18.0230331297429,-8.18014754963206,-11.6966827935878,-16.4937594269322,-6.89960616024331
"45-49","Female",16,-12.8747921002196,-17.5716900241195,-8.17789417631958,-14.4278624262818,-19.4204700529823,-9.4352547995813,-13.0487978591889,-17.9707089872766,-8.12688673110133
"45-49","Female",17,-14.1411757236278,-18.8758489493208,-9.40650249793475,-15.7138653513522,-20.7522017015598,-10.6755290011445,-14.3636152034483,-19.3580043410125,-9.36922606588403
"45-49","Female",18,-15.3327909032868,-20.0636262221434,-10.6019555844303,-16.9206603757226,-21.9871500211255,-11.8541707303197,-15.6055188480821,-20.6399451161727,-10.5710925799915
"45-49","Female",19,-16.4153088888738,-21.0957179363342,-11.7348998414134,-18.0253863779801,-23.0986617736189,-12.9521109823414,-16.7415571093375,-21.8032587130698,-11.6798555056051
"45-49","Female",20,-17.3770881826876,-21.9627702178806,-12.7914061474946,-19.0143409722976,-24.0694961615282,-13.9591857830669,-17.7519640941625,-22.8269186414149,-12.67700954691
"45-49","Female",21,-18.21139775926,-22.6884139182089,-13.7343816003111,-19.8706502271729,-24.8791820923551,-14.8621183619908,-18.6271508598734,-23.699037839951,-13.5552638797959
"45-49","Female",22,-18.8921498698889,-23.270302555501,-14.5139971842769,-20.5697615761979,-25.5199957985065,-15.6195273538892,-19.3490160911146,-24.4123368652663,-14.2856953169628
"45-49","Female",23,-19.3726717799948,-23.6788957108758,-15.0664478491138,-21.0610340549529,-25.9650150709139,-16.1570530389918,-19.8628615355159,-24.9330781134704,-14.7926449575615
"45-49","Female",24,-19.6167739756554,-23.8808583093247,-15.3526896419861,-21.2931663986181,-26.1808255347369,-16.4055072624993,-20.1135729051401,-25.2304565449264,-14.9966892653538
"45-49","Female",25,-19.6541854316802,-23.9241197717807,-15.3842510915797,-21.2725625913083,-26.1837126060271,-16.3614125765894,-20.1156563749839,-25.3539503006614,-14.8773624493063
"45-49","Female",26,-19.5566214227044,-23.8987644147511,-15.2144784306576,-21.0690304500194,-25.9876617272636,-16.1503991727752,-19.947122933385,-25.3692910353434,-14.5249548314265
"45-49","Female",27,-19.370179427625,-23.868272348662,-14.8720865065879,-20.7432439246416,-25.6257970677853,-15.860690781498,-19.6800218630376,-25.2926268591501,-14.067416866925
"45-49","Female",28,-19.0720658675578,-23.7969547913853,-14.3471769437303,-20.2923329819192,-25.1407769607499,-15.4438890030884,-19.308686959641,-25.0651502977782,-13.5522236215038
"45-49","Female",29,-18.5797590257652,-23.5640301222892,-13.5954879292412,-19.6371040878342,-24.542843982355,-14.7313641933133,-18.7436652713419,-24.5830995182471,-12.9042310244366
"45-49","Female",30,-17.7699818183521,-23.0194541008058,-12.5205095358983,-18.656852359176,-23.7794345808804,-13.5342701374717,-17.8506577868914,-23.7610559798182,-11.9402595939646
"45-49","Female",31,-16.4451365473159,-21.8147976195123,-11.0754754751194,-17.1612805194132,-22.3884913419198,-11.9340696969067,-16.4093509576966,-22.3402560054986,-10.4784459098946
"45-49","Female",32,-14.6815780525593,-20.2501632405767,-9.11299286454187,-15.2711276639201,-20.7537417054734,-9.78851362236681,-14.5353499482896,-20.6359027055994,-8.43479719097988
"45-49","Female",33,-12.647217381161,-18.4363163394631,-6.858118422859,-13.1888462391573,-18.9395932432124,-7.43809923510222,-12.4744808677341,-18.7681254878941,-6.18083624757403
"45-49","Female",34,-10.6362400807516,-16.4578923545516,-4.81458780695148,-11.1755004322772,-16.9570200620401,-5.39398080251419,-10.5145145136067,-16.7343821416717,-4.29464688554178
"45-49","Female",35,-8.91699137247815,-14.4406823944254,-3.3933003505309,-9.44423137921036,-14.9507445691722,-3.93771818924848,-8.88475228151685,-14.6337285186477,-3.13577604438599
"45-49","Female",36,-7.6324873322397,-12.6545181721793,-2.61045649230007,-8.11746487019925,-13.1250165301498,-3.10991321024873,-7.68369314834157,-12.7371833995903,-2.63020289709287
"45-49","Female",37,-6.78375453448689,-11.2482043211393,-2.31930474783448,-7.19027930561323,-11.615356659244,-2.7652019519825,-6.91149269623571,-11.2545234207805,-2.56846197169095
"45-49","Female",38,-6.27853492814107,-10.2353227062796,-2.32174715000253,-6.57320861808789,-10.4783554517799,-2.6680617843959,-6.4678159048392,-10.2168489302033,-2.71878287947509
"45-49","Female",39,-6.01162970060674,-9.54908102669026,-2.47417837452322,-6.17080033724906,-9.66165757105323,-2.6799431034449,-6.22841595815281,-9.5638530213191,-2.89297889498651
"45-49","Female",40,-5.88897738624844,-9.11372879244962,-2.66422598004725,-5.91754521142946,-9.11131562711273,-2.7237747957462,-6.09294726747815,-9.15540252887346,-3.03049200608284
"45-49","Female",41,-5.84210530082709,-8.83979123055949,-2.84441937109469,-5.76980622673677,-8.75906600038786,-2.78054645308567,-6.01492606622285,-8.92672865314872,-3.10312347929697
"45-49","Female",42,-5.8106820175618,-8.64647564153951,-2.97488839358409,-5.67001070829251,-8.52418624416103,-2.81583517242399,-5.95218727528464,-8.77375986821271,-3.13061468235658
"45-49","Female",43,-5.77968374972409,-8.50444991073721,-3.05491758871098,-5.58534761732846,-8.34902592405577,-2.82166931060116,-5.89654381848669,-8.66134477234177,-3.13174286463161
"45-49","Female",44,-5.73901602560549,-8.40558457771924,-3.07244747349175,-5.50540648106367,-8.20785317384366,-2.80295978828368,-5.83502428436704,-8.56118148185005,-3.10886708688403
"45-49","Female",45,-5.68093418595506,-8.33112548300122,-3.03074288890889,-5.42428109990449,-8.08729903800035,-2.76126316180863,-5.76075991674532,-8.46465426811983,-3.05686556537081
"45-49","Female",46,-5.61001754686392,-8.29761570895394,-2.9224193847739,-5.34051306773533,-7.99529771528988,-2.68572842018078,-5.67308074835056,-8.35212834354964,-2.99403315315149
"45-49","Female",47,-5.52948761728652,-8.30806087495475,-2.75091435961829,-5.25087895732959,-7.94708961668129,-2.55466829797788,-5.5779506608166,-8.25195282193363,-2.90394849969958
"45-49","Female",48,-5.44280238831461,-8.35721694310173,-2.52838783352748,-5.15271379299251,-7.92941678342229,-2.37601080256272,-5.47178420482996,-8.18832422112471,-2.75524418853521
"45-49","Female",49,-5.34064646059925,-8.37952481700821,-2.30176810419029,-5.04427848790762,-7.89290021725882,-2.19565675855641,-5.35574725020687,-8.14956247629224,-2.5619320241215
"45-49","Female",50,-5.21181315337079,-8.35386396873603,-2.06976233800555,-4.91160666062422,-7.83116239198511,-1.99205092926333,-5.22628133519351,-8.10713284318001,-2.34542982720701
"45-49","Female",51,-5.01922418541198,-8.26500765338975,-1.77344071743422,-4.71275162639288,-7.7290536375469,-1.69644961523886,-5.05475947274157,-8.01478363436589,-2.09473531111726
"45-49","Female",52,-4.74335939966292,-8.13336323451503,-1.35335556481082,-4.41256956115019,-7.59716752645407,-1.22797159584631,-4.79985594499501,-7.89038737364083,-1.70932451634919
"45-49","Female",53,-4.35326196865793,-7.95897247648096,-0.74755146083489,-3.97341549325786,-7.45594819846283,-0.490882788052898,-4.41458014515356,-7.73454332455622,-1.0946169657509
"45-49","Female",54,-3.81155403185768,-7.62738299497474,0.00427493125938128,-3.36467335321816,-7.16411591810306,0.434769211666727,-3.8594916367315,-7.44297342957156,-0.27600984389144
"45-49","Female",55,-3.08016560453808,-6.94209271169459,0.781761502618436,-2.58809564698439,-6.46738619431078,1.29119490034199,-3.1278265897338,-6.85090309360569,0.595249914138085
"45-49","Female",56,-2.19378364365843,-5.75133847971268,1.36377119239582,-1.71458603283762,-5.22815284307836,1.79898077740311,-2.25023505620617,-5.76585523865149,1.26538512623916
"45-49","Female",57,-1.28632653697161,-4.13165584404184,1.55900277009861,-0.893531729475491,-3.61207449076744,1.82501103181646,-1.34759634250949,-4.20642451168678,1.51123182666779
"45-49","Female",58,-0.542962297697675,-2.39607239330623,1.31014779791088,-0.290486300889624,-2.0109849221361,1.43001232035685,-0.592057699490769,-2.44828334689918,1.26416794791764
"45-49","Female",59,-0.108338644797952,-0.942391326470338,0.725714036874434,0.00700008743228878,-0.758901179421875,0.772901354286453,-0.130462922694435,-0.947945558838672,0.687019713449801
"45-49","Female",60,6.67205052812172e-10,-5.8990842932133e-09,7.23349439883764e-09,-1.2101255267603e-09,-1.18455595679848e-08,9.42530851446415e-09,-1.44229557764045e-10,-8.54162844158047e-09,8.25316932605237e-09
"45-49","Male",1,0,0,0,0,0,0,0,0,0
"45-49","Male",2,-0.114328721478652,-0.625260398441579,0.396602955484275,-0.236190018477846,-0.692518560334397,0.220138523378705,-0.0282460722955599,-0.503235878410345,0.446743733819226
"45-49","Male",3,-0.28448712897805,-1.16084984833674,0.591875590380644,-0.53134302944086,-1.35010729867241,0.287421239790693,-0.104910147147831,-0.954881891009873,0.745061596714211
"45-49","Male",4,-0.446607196602299,-1.63568690909405,0.74247251588945,-0.81767553985914,-1.98272795765402,0.347376877935735,-0.208864520385484,-1.43998830870931,1.02225926793834
"45-49","Male",5,-0.66060936869036,-2.16242831019971,0.841209572818987,-1.1389273526726,-2.66659988310345,0.388745177758254,-0.440010561091982,-2.13273969760188,1.25271857541792
"45-49","Male",6,-1.07130209458194,-2.9372028149607,0.794598625796812,-1.63077077692677,-3.55467616610823,0.293134612254692,-0.934682221156656,-3.17689962066063,1.30753517834732
"45-49","Male",7,-1.7963476534867,-4.08796624774011,0.495270940766714,-2.4224212097488,-4.75144979556153,-0.0933926239360621,-1.75688132756381,-4.54655919023218,1.03279653510456
"45-49","Male",8,-2.83820175519336,-5.56549202209285,-0.110911488293873,-3.53193869158676,-6.20419451446309,-0.859682868710434,-2.8652957147158,-6.10984987248004,0.37925844304845
"45-49","Male",9,-4.08599988185438,-7.16208267016155,-1.0099170935472,-4.85505984161346,-7.7678914472168,-1.94222823601012,-4.12991170964381,-7.70496465927792,-0.554858760009695
"45-49","Male",10,-5.42212142054134,-8.75341030792683,-2.09083253315585,-6.26377780438636,-9.33829350616306,-3.18926210260965,-5.43996195843437,-9.25362680638741,-1.62629711048133
"45-49","Male",11,-6.770109743363,-10.2896669280313,-3.25055255869465,-7.67393195457916,-10.884628981807,-4.46323492735131,-6.75428020478773,-10.7498597375377,-2.75870067203779
"45-49","Male",12,-8.09555861314423,-11.7620804939411,-4.42903673234742,-9.04844281344086,-12.391497355265,-5.7053882716167,-8.06697501003337,-12.1948444655041,-3.93910555456261
"45-49","Male",13,-9.39003670392102,-13.1665445813034,-5.61352882653868,-10.3703452360771,-13.8283162677069,-6.91237420444736,-9.3754622163274,-13.598369740468,-5.15255469218681
"45-49","Male",14,-10.6475508238598,-14.502659631285,-6.79244201643466,-11.6300997284575,-15.1700391329867,-8.09016032392842,-10.6714603870782,-14.9760192593925,-6.36690151476402
"45-49","Male",15,-11.8500193350667,-15.7729457091045,-7.92709296102902,-12.8246526042084,-16.4170079202431,-9.23229728817366,-11.9395020851316,-16.3163781743179,-7.56262599594537
"45-49","Male",16,-12.9871625305803,-16.9824890922273,-8.99183596893327,-13.9627116454394,-17.5994205993046,-10.3260026915741,-13.1699115038561,-17.5931891338902,-8.74663387382205
"45-49","Male",17,-14.0715640659436,-18.1275438811909,-10.0155842506964,-15.0575916935298,-18.747192614263,-11.3679907727967,-14.3454035848721,-18.7870562176719,-9.90375095207229
"45-49","Male",18,-15.080193568743,-19.1748415122492,-10.9855456252369,-16.0845590544679,-19.8219959132546,-12.3471221956813,-15.4417499684835,-19.8871024765268,-10.9963974604402
"45-49","Male",19,-15.9903207416759,-20.1078077997129,-11.8728336836389,-17.0126494911012,-20.7924219526513,-13.2328770295511,-16.4325211205043,-20.8729797023597,-11.9920625386488
"45-49","Male",20,-16.778898924898,-20.8808109187472,-12.6769869310488,-17.8252008415832,-21.6373105343879,-14.0130911487786,-17.2987989683908,-21.7044437355625,-12.8931542012191
"45-49","Male",21,-17.4231429406748,-21.4600001933799,-13.3862856879698,-18.4933326127178,-22.3078294829632,-14.6788357424724,-18.0057019004449,-22.3365360524611,-13.6748677484288
"45-49","Male",22,-17.8854801209677,-21.8269853878755,-13.9439748540599,-18.971624009733,-22.7709295266514,-15.1723184928146,-18.5065677847608,-22.7385690324551,-14.2745665370666
"45-49","Male",23,-18.1320239549499,-21.9794634963624,-14.2845844135375,-19.2227330458843,-23.0126310668362,-15.4328350249324,-18.7631876031702,-22.8937807710214,-14.632594435319
"45-49","Male",24,-18.1724608542825,-21.9380135466137,-14.4069081619514,-19.2444765378198,-23.0165919651109,-15.4723611105287,-18.775454372729,-22.798302489659,-14.7526062557989
"45-49","Male",25,-18.0700587166296,-21.7401465364417,-14.3999708968175,-19.089998714683,-22.8273109393324,-15.3526864900335,-18.6095425751761,-22.5186624353951,-14.7004227149572
"45-49","Male",26,-17.8929412577864,-21.4698074928142,-14.3160750227586,-18.8263220222469,-22.5308594384916,-15.1217846060023,-18.3483739746014,-22.1583835633129,-14.5383643858899
"45-49","Male",27,-17.6567611040044,-21.1849765536137,-14.1285456543952,-18.4859603658695,-22.1626736770957,-14.8092470546432,-18.0341454366889,-21.7676934605222,-14.3005974128556
"45-49","Male",28,-17.3169591542455,-20.8631021227999,-13.770816185691,-18.0471874712458,-21.6700233425227,-14.424351599969,-17.6355174954579,-21.360272013743,-13.9107629771728
"45-49","Male",29,-16.8021529629403,-20.4396975847022,-13.1646083411784,-17.4513440721357,-20.9653998832074,-13.937288261064,-17.0692762809603,-20.8926188910245,-13.2459336708962
"45-49","Male",30,-16.0351886956989,-19.8321898237549,-12.2381875676429,-16.6246409548387,-20.0136935604184,-13.235588349259,-16.2373885752688,-20.2840262990198,-12.1907508515179
"45-49","Male",31,-14.7668555333333,-18.6768486837083,-10.8568623829584,-15.2385091664875,-18.7544563769534,-11.7225619560215,-14.8294702675896,-19.2466189032894,-10.4123216318898
"45-49","Male",32,-13.1436798896774,-17.2085264672151,-9.07883331213977,-13.4750082361649,-17.640156388315,-9.30986008401474,-13.0578028929391,-18.078697430348,-8.0369083555301
"45-49","Male",33,-11.2943224114032,-15.7403678231488,-6.84827699965763,-11.5586010556989,-16.471997740843,-6.64520437055487,-11.1592390377151,-16.8732709002057,-5.44520717522436
"45-49","Male",34,-9.50824094139068,-14.3613669510597,-4.65511493172166,-9.78050313234946,-15.1429152446456,-4.41809102005328,-9.41698089813082,-15.4959366437043,-3.33802515255737
"45-49","Male",35,-8.06559807560036,-12.9216660393105,-3.20953011189021,-8.30635337847222,-13.7599351496279,-2.85277160731655,-8.00961428769713,-13.9330163003251,-2.0862122750692
"45-49","Male",36,-7.07693113297849,-11.4574014761535,-2.69646078980347,-7.21338210672527,-12.4126127822466,-2.01415143120398,-7.03950662180645,-12.3538172551462,-1.72519598846672
"45-49","Male",37,-6.49272787351434,-10.1999159139728,-2.78553983305583,-6.49130283430735,-11.1799947954764,-1.80261087313826,-6.47443527207706,-11.0435662847,-1.9053042594541
"45-49","Male",38,-6.1770237831362,-9.33239938627588,-3.02164817999652,-6.06245395496416,-10.1744529404836,-1.95045496944475,-6.1980669318405,-10.1447774723297,-2.25135639135129
"45-49","Male",39,-6.00206130563172,-8.81388293116431,-3.19023968009913,-5.82223424136371,-9.44453892885138,-2.19992955387604,-6.08672584285215,-9.57416978797112,-2.59928189773318
"45-49","Male",40,-5.90507826698029,-8.50199758832721,-3.30815894563336,-5.67671226064516,-8.94303946311136,-2.41038505817896,-6.04789684310932,-9.23928809821625,-2.85650558800239
"45-49","Male",41,-5.85707214211828,-8.30336319928364,-3.41078108495292,-5.58044507340681,-8.61912460608211,-2.54176554073151,-6.03133623648925,-9.07964265742627,-2.98302981555222
"45-49","Male",42,-5.83487646833333,-8.16431815456892,-3.50543478209774,-5.51380241544086,-8.41591412874882,-2.6116907021329,-6.00694368260645,-8.99809092502486,-3.01579644018804
"45-49","Male",43,-5.82995510082437,-8.09130914405719,-3.56860105759156,-5.47219025328136,-8.29068997013955,-2.65369053642317,-5.97120674074552,-8.92073070994722,-3.02168277154382
"45-49","Male",44,-5.82753603806452,-8.07199636750246,-3.58307570862657,-5.44021412472401,-8.21160732653161,-2.66882092291642,-5.9208863482724,-8.81686253237722,-3.02491016416759
"45-49","Male",45,-5.81703699812903,-8.07523272578334,-3.55884127047473,-5.40495257893817,-8.14596440257461,-2.66394075530173,-5.86592801948925,-8.70206714770557,-3.02978889127293
"45-49","Male",46,-5.79415345192401,-8.06999337932455,-3.51831352452348,-5.36044083730824,-8.07150421642263,-2.64937745819385,-5.81896210996416,-8.58909407405061,-3.04883014587771
"45-49","Male",47,-5.75276640199677,-8.04797780262909,-3.45755500136446,-5.31214025155018,-7.99107422566362,-2.63320627743674,-5.77501162036738,-8.47994290397598,-3.07008033675879
"45-49","Male",48,-5.68544657702796,-8.01536416335803,-3.35552899069788,-5.25665881952151,-7.89994308934768,-2.61337454969533,-5.73044190467742,-8.39033762885271,-3.07054618050213
"45-49","Male",49,-5.59241587880771,-7.98752863360111,-3.19730312401431,-5.18723533965681,-7.81626516658454,-2.55820551272908,-5.67343771505376,-8.32065785881509,-3.02621757129243
"45-49","Male",50,-5.47563137984767,-8.00315085903143,-2.94811190066391,-5.08336242491039,-7.74946942154252,-2.41725542827827,-5.59531959793907,-8.26540878244143,-2.92523041343671
"45-49","Male",51,-5.31756562803763,-8.05576529008378,-2.57936596599149,-4.92934221295027,-7.70863996363732,-2.15004446226322,-5.4714447107957,-8.24351492802706,-2.69937449356434
"45-49","Male",52,-5.08043568278853,-8.11201872171209,-2.04885264386497,-4.68097230001792,-7.65887427255846,-1.70307032747738,-5.25737953842652,-8.27873155158473,-2.23602752526831
"45-49","Male",53,-4.70906999192581,-8.09456886206559,-1.32357112178602,-4.25969915070699,-7.50902884083687,-1.01036946057711,-4.90578773710215,-8.35591335142417,-1.45566212278013
"45-49","Male",54,-4.13891588494903,-7.82682326190619,-0.451008507991872,-3.59370990168817,-7.13797880369476,-0.0494409996815817,-4.3661971671957,-8.28084956840775,-0.451544765983651
"45-49","Male",55,-3.32493305438409,-7.11858277952154,0.468716670753352,-2.67109374922939,-6.3972874210277,1.05509992256892,-3.58850113407796,-7.74240945448683,0.565407186330915
"45-49","Male",56,-2.30390538347837,-5.86333175931073,1.255520992354,-1.58674445772383,-5.11413704914919,1.94064813370153,-2.55086198420054,-6.43207595248285,1.33035198408178
"45-49","Male",57,-1.24709205195298,-4.14810550051929,1.65392139661332,-0.571756413082957,-3.40610315376932,2.2625903276034,-1.39679730381371,-4.47460319237662,1.68100858474921
"45-49","Male",58,-0.400626469956093,-2.3098007684416,1.50854782852941,0.0966847032936977,-1.77602735410673,1.96939676069412,-0.460875160133871,-2.49443002428911,1.57267970402137
"45-49","Male",59,0.026315865739059,-0.855198542385888,0.907830273864006,0.27482530972294,-0.60416243140618,1.15381305085206,-0.0129630800754369,-0.974733907704274,0.9488077475534
"45-49","Male",60,-3.77690123948925e-11,-6.09361191566922e-09,6.01807389087943e-09,-4.37150062086021e-10,-9.21874676779037e-09,8.34444664361833e-09,-9.05946781209678e-11,-5.78465137231605e-09,5.60346201607411e-09
"50-54","Female",1,0,0,0,0,0,0,0,0,0
"50-54","Female",2,-0.0282227828997155,-0.710426353650432,0.653980787851,-0.181404639613898,-0.757601571215831,0.394792291988036,0.00327560355679203,-0.577593030988149,0.584144238101733
"50-54","Female",3,-0.121481209899466,-1.2455344050408,1.00257198524187,-0.464941764967619,-1.5164098105577,0.586526280622466,-0.0681871910350285,-1.04424391459846,0.907869532528404
"50-54","Female",4,-0.197262009135609,-1.62498675623399,1.23046273796277,-0.728386288190038,-2.22311482351865,0.766342247138569,-0.137775138230292,-1.48063991923655,1.20508964277596
"50-54","Female",5,-0.302134943752003,-2.01665063504628,1.41238074754228,-0.989892834910054,-2.94118929677683,0.961403626956725,-0.251236437197318,-1.99922361326664,1.49675073887201
"50-54","Female",6,-0.574717305283525,-2.65148296323117,1.50204835266412,-1.38839491260356,-3.85147251447944,1.07468268927231,-0.541662337182776,-2.78482876579218,1.70150409142663
